city_id,city_name,country_id
5494,Matzenheim,13
5495,Maubeuge,13
5496,Maule,13
5497,Maurecourt,13
5498,Maurois,13
5499,Maurs,13
5500,Maussac Place de la Poste,13
5501,Maussac le Poteau,13
5502,Mauves-sur-Loire,13
5503,Mauvezin Place de la Halle,13
5504,Mauzac,13
5505,Mauzac-et-Grand-Castang,13
5506,Mauze-sur-le-Mignon,13
5507,Mauzé,13
5508,Mauzé-sur-le-Mignon,13
5509,Maximiliansau Im Ruesten,13
5510,Mayet,13
5511,Mazamet,13
5512,Mazingarbe,13
5513,Meaulne Place Centrale,13
5514,Meaux,13
5515,Mecleuves,13
5516,Megève-Autogare,13
5517,Mehun-sur-Yevre,13
5518,Mehun-sur-Yèvre,13
5519,Meilhan-sur-Garonne,13
5520,Melun,13
5521,Menars,13
5522,Menchhoffen Abri,13
5523,Mende,13
5524,Meneac,13
5525,Mennecy,13
5526,Mennessis,13
5527,Mennetou-sur-Cher,13
5528,Mens,13
5529,Mensignac,13
5530,Menton,13
5531,Menton Garavan,13
5532,Mer,13
5533,Mercus-Garrabet,13
5534,Mere,13
5535,Meriel,13
5536,Merignac,13
5537,Merten Centre,13
5538,Merten République,13
5539,Mertzwiller,13
5540,Mertzwiller Monuments aux Morts,13
5541,Meru,13
5542,Mervans,13
5543,Merxheim,13
5544,Merxheim Pl. Général de Gaulle,13
5545,Mery-sur-Oise,13
5546,Mesgrigny Mairie,13
5547,Messac,13
5548,Messac - Guipry,13
5549,Messein,13
5550,Mesves - Bulcy,13
5551,Mesvres,13
5552,Metz,13
5553,Metz Nord,13
5554,Metzeral,13
5555,Metzeresche Fontaine,13
5556,Metzervisse Centre,13
5557,Metzervisse Église,13
5558,Metzing Centre,13
5559,Meudon,13
5560,Meudon Val Fleury,13
5561,Meulan - Hardricourt,13
5562,Meulan-en-Yvelines,13
5563,Meung-sur-Loire,13
5564,Meurchin,13
5565,Meursault,13
5566,Meuse TGV,13
5567,Meximieux,13
5568,Meximieux - Pérouges,13
5569,Meymac,13
5570,Meymac Bourg,13
5571,Meyrargues,13
5572,Meyrin,13
5573,Meyssac,13
5574,Mezeriat,13
5575,Mies,13
5576,Migennes,13
5577,Mignaloux - Nouaillé,13
5578,Milhaud,13
5579,Millas,13
5580,Millau,13
5581,Milly-sur-Therain,13
5582,Milly-sur-Thérain,13
5583,Miniac,13
5584,Miniac-Morvan,13
5585,Minversheim Rue Principale,13
5586,Mionnay,13
5587,Miramas,13
5588,Miraumont,13
5589,Mirecourt,13
5590,Mirecourt Hôpital,13
5591,Mirecourt Lycée Agricole,13
5592,Mirepeix,13
5593,Mireval,13
5594,Miribel,13
5595,Miribel-RD1084-Élysée,13
5596,Miserey-Salines,13
5597,Mitry - Claye,13
5598,Mitry-Mory,13
5599,Mittersheim Centre,13
5600,Mittersheim l'Escale,13
5601,Modane,13
5602,Mohon,13
5603,Moirans,13
5604,Moirans La Galifette,13
5605,Moirans la Galifette,13
5606,Moissac,13
5607,Moisselles,13
5608,Molinges Village,13
5609,Molsheim,13
5610,Mommenheim,13
5611,Mon Idée,13
5612,Monaco-Monte-Carlo,13
5613,Mondragon,13
5614,Monestier-de-Clermont,13
5615,Monestier-de-Clermont Centre,13
5616,Moneteau,13
5617,Monistrol-d'Allier,13
5618,Monnaie,13
5619,Monnerville,13
5620,Mons,13
5621,Mons-en-Baroeul,13
5622,Monsempron-Libos,13
5623,Mont de Terre,13
5624,Mont-Dauphin - Guillestre,13
5625,Mont-Louis - La Cabanasse,13
5626,Mont-de-Marsan,13
5627,Mont-sous-Vaudrey,13
5628,Mont-sur-Meurthe,13
5629,Montaignac,13
5630,Montaigu,13
5631,Montaigut,13
5632,Montaigut-le-Blanc,13
5633,Montain-Lavigny,13
5634,Montaren-et-Saint-Mediers,13
5635,Montargis,13
5636,Montastruc-la-Conseillere,13
5637,Montastruc-la-Conseillère,13
5638,Montastruc-la-Conseillère RN 88,13
5639,Montataire,13
5640,Montauban,13
5641,Montauban Prax Paris,13
5642,Montauban Ville Bourbon,13
5643,Montauban la Fobio,13
5644,Montauban-de-Bretagne,13
5645,Montaudran,13
5646,Montaulin Mairie,13
5647,Montaulin Vallée Verte,13
5648,Montaut,13
5649,Montaut Bétharram,13
5650,Montbard,13
5651,Montbarrey,13
5652,Montbartier,13
5653,Montbazon,13
5654,Montbeliard,13
5655,Montbeugny Centre,13
5656,Montbizot,13
5657,Montbrison,13
5658,Montbéliard,13
5659,Montceau-les-Mines,13
5660,Montchanin,13
5661,Montdidier,13
5662,Monte-Carlo Country Club,13
5663,Montech Boulevard Lagal,13
5664,Montech Lacoste,13
5665,Montech Pont Canal,13
5666,Montelimar,13
5667,Montelimar Gare Routière,13
5668,Montendre,13
5669,Montenois,13
5670,Montereau,13
5671,Montereau-Fault-Yonne,13
5672,Montescourt,13
5673,Montescourt-Lizerolles,13
5674,Montestruc-sur-Gers,13
5675,Monteux,13
5676,Montfavet,13
5677,Montferrand - Thoraise,13
5678,Montferrand-le-Chateau,13
5679,Montfey,13
5680,Montfort-l'Amaury - Méré,13
5681,Montfort-le-Gesnois,13
5682,Montfort-sur-Meu,13
5683,Montgaillard,13
5684,Montgeron - Crosne,13
5685,Montgeroult - Courcelles,13
5686,Montherme,13
5687,Monthermé,13
5688,Montignac,13
5689,Montigny - Beauchamp,13
5690,Montigny-en-Gohelle,13
5691,Montigny-en-Ostrevent,13
5692,Montigny-les-Monts Mairie,13
5693,Montigny-sur-Chiers Eglise,13
5694,Montigny-sur-Chiers la Roche,13
5695,Montigny-sur-Loing,13
5696,Montivilliers,13
5697,Montiéramey Église,13
5698,Montlaur,13
5699,Montlouis,13
5700,Montlouis-sur-Loire,13
5701,Montlucon,13
5702,Montluel,13
5703,Montluçon,13
5704,Montluçon - LEM,13
5705,Montluçon Rimard,13
5706,Montmagny,13
5707,Montmarault,13
5708,Montmedy,13
5709,Montmelian,13
5710,Montmoreau,13
5711,Montmoreau-Saint-Cybard,13
5712,Montmorillon,13
5713,Montmédy,13
5714,Montmélian,13
5715,Montoir-de-Bretagne,13
5716,Montpaon,13
5717,Montpellier,13
5718,Montpellier Saint-Roch,13
5719,Montpellier Sud de France,13
5720,Montpon-Menesterol,13
5721,Montpon-Ménestérol,13
5722,Montrabe,13
5723,Montrabé,13
5724,Montreal-la-Cluse,13
5725,Montreuil,13
5726,Montreuil sur Mer,13
5727,Montreuil-Bellay,13
5728,Montreuil-sur-Ille,13
5729,Montreuil-sur-Thérain,13
5730,Montreux-Chateau,13
5731,Montreux-Vieux,13
5732,Montrichard,13
5733,Montroc le Planet,13
5734,Montrond-les-Bains,13
5735,Montrouge,13
5736,Montrozier Gages Pont,13
5737,Montry,13
5738,Montry - Condé,13
5739,Montréjeau - Gourdan-Polignan,13
5740,Monts,13
5741,Montsoult,13
5742,Montsoult - Maffliers,13
5743,Montsurs,13
5744,Montsûrs,13
5745,Montville,13
5746,Montélimar,13
5747,Montérolier - Buchy,13
5748,Monéteau - Gurgy,13
5749,Moosch,13
5750,Moosch Mairie,13
5751,Morannes,13
5752,Morbier,13
5753,Morcenx,13
5754,Moree,13
5755,Moret - Veneux-les-Sablons,13
5756,Moreuil,13
5757,Morez,13
5758,Morez Lycée,13
5759,Morgny,13
5760,Morgny-la-Pommeraye,13
5761,Morhange,13
5762,Morhange Jeanne d'Arc,13
5763,Morhange Place de la République,13
5764,Morieres-les-Avignon,13
5765,Morières-lès-Avignon,13
5766,Morlaix,13
5767,Mormant,13
5768,Morre,13
5769,Mortcerf,13
5770,Morteau,13
5771,Mortree,13
5772,Morvillars,13
5773,Mothern,13
5774,Motteville,13
5775,Mouans-Sartoux,13
5776,Mouchard,13
5777,Moulet-Marcenat,13
5778,Mouleydier,13
5779,Moulin Galant,13
5780,Moulins,13
5781,Moulins sur Allier,13
5782,Moulis - Listrac,13
5783,Moult,13
5784,Moult - Argences,13
5785,Mourmelon-le-Grand,13
5786,Mourmelon-le-Petit,13
5787,Mouroux,13
5788,Mouscron,13
5789,Moussac,13
5790,Moustajon Mairie,13
5791,Moustéru,13
5792,Moutiers,13
5793,Moutiers-Lycée,13
5794,Mouy,13
5795,Mouy - Bury,13
5796,Moyeuvre-Grande,13
5797,Moûtiers - Salins - Brides-les-Bains,13
5798,Moûtiers-Salins-Brides-les-B.,13
5799,Muellheim (Baden),13
5800,Muhlbach-sur-Munster,13
5801,Muhlbach-sur-Munster Mairie,13
5802,Muizon,13
5803,Mulhouse,13
5804,Mulhouse Dornach,13
5805,Mulhouse Dornach Tram Train,13
5806,Mulhouse Gare Centrale,13
5807,Mulhouse Mairie,13
5808,Mulhouse Musées,13
5809,Mulhouse Porte Haute,13
5810,Mulhouse République,13
5811,Mulhouse Tour Nessel,13
5812,Mulhouse Zu Rhein Tram-Train,13
5813,Mullerhof,13
5814,Munchhausen,13
5815,Mundolsheim,13
5816,Munich,13
5817,Munster,13
5818,Munster Badischhof,13
5819,Munster Inter. D417-Badischhof,13
5820,Murat,13
5821,Muret,13
5822,Mussidan,13
5823,Musée d'Orsay,13
5824,Mutzig,13
5825,Mutzig Passage à Niveau,13
5826,Mutzig Porte Centre,13
5827,Mâcon,13
5828,Mâcon - Loché TGV,13
5829,Mâcon Loché TGV,13
5830,Mâlain,13
5831,Ménil - Flin,13
5832,Ménil Flin,13
5833,Mérens-les-Vals,13
5834,Mérenvielle,13
5835,Méricourt - Ribemont,13
5836,Mériel,13
5837,Mérignac Arlac,13
5838,Méroux,13
5839,Méru,13
5840,Méry-sur-Oise,13
5841,Méry-sur-Seine Hôtel de Ville,13
5842,Métabief,13
5843,Mézidon - Canon,13
5844,Mézidon-Canon,13
5845,Mézériat,13
5846,Naintre,13
5847,Naintré,13
5848,Naintré les Barres,13
5849,Najac,13
5850,Namps - Quevauvillers,13
5851,Nances Maison du Lac,13
5852,Nancy,13
5853,Nangis,13
5854,Nanterre,13
5855,Nanterre La Folie,13
5856,Nanterre Université,13
5857,Nantes,13
5858,Nantes Pirmil,13
5859,Nanteuil - Saâcy,13
5860,Nanteuil-le-Haudouin,13
5861,Nantiat,13
5862,Nançois - Tronville,13
5863,Narbonne,13
5864,Naucelle,13
5865,Naveil,13
5866,Navenne,13
5867,Navilly,13
5868,Neau,13
5869,Nebing Rue Robert Schumann,13
5870,Nemours - Saint-Pierre,13
5871,Nerondes,13
5872,Nerpuy,13
5873,Nesle,13
5874,Neubourg Église,13
5875,Neuburg (Rhein),13
5876,Neuchatel,13
5877,Neuenburg (Baden),13
5878,Neufchateau,13
5879,Neufchatel-Hardelot,13
5880,Neufchâteau,13
5881,Neufchâteau Hôpital,13
5882,Neufchâteau Lycée Professionnel,13
5883,Neufchâtel-Hardelot,13
5884,Neuille-Pont-Pierre,13
5885,Neuilly - Porte Maillot,13
5886,Neuilly Porte Maillot RER E,13
5887,Neuilly-Saint-Front,13
5888,Neuilly-lès-Dijon,13
5889,Neuilly-sur-Seine,13
5890,Neuillé-Pont-Pierre,13
5891,Neulise,13
5892,Neussargues,13
5893,Neussargues-Moissac,13
5894,Neustadt (Weinstr) Hbf,13
5895,Neustadt (Weinstraße) Süd,13
5896,Neuves-Maisons,13
5897,Neuvic,13
5898,Neuvic-Entier,13
5899,Neuville,13
5900,Neuville Université,13
5901,Neuville-sur-Oise,13
5902,Neuville-sur-Sarthe,13
5903,Neuvy-Pailloux,13
5904,Neuvy-Sautour Route Nationale,13
5905,Neuwiller Pharmacie,13
5906,Neuwiller Rue de Bouxwiller,13
5907,Nevers,13
5908,Nevers Le Banlay,13
5909,Nevers Le Mouesse ANPE,13
5910,Nevers Petit Canal,13
5911,Nevers le Banlay,13
5912,Nexon,13
5913,Nice,13
5914,Nice Pont Michel,13
5915,Nice Riquier,13
5916,Nice Saint-Augustin,13
5917,Nice-Ville,13
5918,Niederbronn Hotel de Ville,13
5919,Niederbronn-les-Bains,13
5920,Niederbronn-les-Bains Archéologie,13
5921,Niederbronn-les-Bains Usine,13
5922,Niedermodern Pont de la Moder,13
5923,Niederstinzel Principale,13
5924,Nieppe,13
5925,Nierstein,13
5926,Nieul,13
5927,Nimes,13
5928,Niolon,13
5929,Niort,13
5930,Niversac,13
5931,Noeux-Les-Mines,13
5932,Noeux-les-Mines,13
5933,Nogent - Le Perreux,13
5934,Nogent-l'Artaud - Charly,13
5935,Nogent-le-Rotrou,13
5936,Nogent-sur-Marne,13
5937,Nogent-sur-Seine,13
5938,Nogent-sur-Seine Avenue du Génaral de Gaulle,13
5939,Nogent-sur-Seine Théatre,13
5940,Nogent-sur-Vernisson,13
5941,Nohanent,13
5942,Nointel - Mours,13
5943,Nointot,13
5944,Noiretable,13
5945,Noirterre,13
5946,Noirétable Place Passelière,13
5947,Noisy-le-Roi,13
5948,Noisy-le-Sec,13
5949,Noizay,13
5950,Nomain,13
5951,Nomexy,13
5952,Nonancourt,13
5953,Nordhouse,13
5954,Nort-sur-Erdre,13
5955,Nortkerque,13
5956,Notre-Dame de Briançon,13
5957,Notre-Dame-d'Oé,13
5958,Notre-Dame-de-Bondeville,13
5959,Nouaille-Maupertuis,13
5960,Nouan-le-Fuzelier,13
5961,Nouvion-sur-Meuse,13
5962,Nouzonville,13
5963,Noveant-sur-Moselle,13
5964,Novillars,13
5965,Novéant-sur-Moselle,13
5966,Noyal - Acigné,13
5967,Noyal-sur-Vilaine,13
5968,Noyelles-sous-Lens,13
5969,Noyelles-sur-Mer,13
5970,Noyen,13
5971,Noyen-sur-Sarthe,13
5972,Noyers-Pont-Maugis,13
5973,Noyon,13
5974,Nozières - Brignon,13
5975,Nuits sous Ravières,13
5976,Nuits-Saint-Georges,13
5977,Nurieux Gare,13
5978,Nurieux-Volognat,13
5979,Nyer,13
5980,Négrondes,13
5981,Nérondes,13
5982,Nézel - Aulnay,13
5983,Nîmes,13
5984,Nîmes Centre,13
5985,Nîmes Pont du Gard,13
5986,Nœux-les-Mines,13
5987,OULX CESANA CLAVIERE SESTRIERE,13
5988,Obermodern,13
5989,Obermodern-Zutzendorf,13
5990,Obernai,13
5991,Obernai Freppel - Gare,13
5992,Oberstinzel Rue Principale,13
5993,Objat,13
5994,Oderen,13
5995,Oderen La Poste,13
5996,Oermingen,13
5997,Offenburg,13
5998,Ogeu-les-Bains,13
5999,Oingt Route de Saint-Laurent,13
6000,Oissel,13
6001,Olette - Canaveilles,13
6002,Olette - Canaveilles les Bains,13
6003,Ollioules - Sanary-sur-Mer,13
6004,Olonne-sur-Mer,13
6005,Oloron-Sainte-Marie,13
6006,Ondres,13
6007,Onet-le-Château Route de Sévérac,13
6008,Onet-le-Château la Roquette,13
6009,Onville,13
6010,Onzain,13
6011,Onzain - Chaumont-sur-Loire,13
6012,Oraison,13
6013,Orange,13
6014,Orangis Bois de l'Épine,13
6015,Orchamps,13
6016,Orchies,13
6017,Orgerus,13
6018,Orgerus - Béhoust,13
6019,Orgon,13
6020,Origny-en-Thierache,13
6021,Origny-en-Thiérache,13
6022,Orleans,13
6023,Orly,13
6024,Orly Ville,13
6025,Orléans,13
6026,Orléans Avenue de Paris,13
6027,Ormoy-Villers,13
6028,Orry-la-Ville,13
6029,Orry-la-Ville - Coye,13
6030,Ors,13
6031,Orschwiller Chapelle,13
6032,Orthez,13
6033,Orval,13
6034,Osny,13
6035,Osseja,13
6036,Ossun,13
6037,Ossès - Saint-Martin-d'Arrossa,13
6038,Osséja,13
6039,Ostricourt,13
6040,Oudon,13
6041,Ouges,13
6042,Oullins,13
6043,Ourscamp,13
6044,Ourscamps,13
6045,Outarville,13
6046,Oyonnax,13
6047,Ozoir-la-Ferriere,13
6048,Ozoir-la-Ferrière,13
6049,Pagny,13
6050,Pagny-le-Château,13
6051,Pagny-sur-Meuse,13
6052,Pagny-sur-Moselle,13
6053,Paillet,13
6054,Paimpol,13
6055,Palaiseau,13
6056,Pamiers,13
6057,Pamiers Centre,13
6058,Pamproux,13
6059,Pantin,13
6060,Paray-le-Monial,13
6061,Parc des Expositions,13
6062,Parempuyre,13
6063,Parent - Coudes - Champeix,13
6064,Paris,13
6065,Paris Austerlitz,13
6066,Paris Bercy Bourg. Pays d'Auv.,13
6067,Paris Bercy Bourgogne - Pays d'Auvergne,13
6068,Paris Est,13
6069,Paris Gare de Lyon,13
6070,Paris Gare de Lyon Hall 1 - 2,13
6071,Paris Gare du Nord,13
6072,Paris Montparnasse,13
6073,Paris Montparnasse Hall 1 - 2,13
6074,Paris Montparnasse Vaugirard,13
6075,Paris Saint-Lazare,13
6076,Paris-Austerlitz Routiere,13
6077,Paris-Montparnasse Point Rencontre Groupes,13
6078,Parmain,13
6079,Parsac - Gouzon,13
6080,Parsac Centre,13
6081,Pas des Lanciers,13
6082,Passenans,13
6083,Passy,13
6084,Pau,13
6085,Paugnat Eglise,13
6086,Pauillac,13
6087,Paulhaguet,13
6088,Paulhaguet Monument,13
6089,Pavilly,13
6090,Payns Abri Côté Savières,13
6091,Payns Mairie,13
6092,Payns Église,13
6093,Peille,13
6094,Peillon,13
6095,Peillon - Sainte-Thècle,13
6096,Peltre,13
6097,Penhoët,13
6098,Penne,13
6099,Penne-d'Agenais,13
6100,Penthièvre,13
6101,Perenchies,13
6102,Perigueux,13
6103,Perl,13
6104,Perl Gare Routière,13
6105,Pernes,13
6106,Pernes - Camblain,13
6107,Peroy-les-Gombries,13
6108,Perpignan,13
6109,Perrignier,13
6110,Perrigny,13
6111,Perrigny-sur-Loire,13
6112,Pers,13
6113,Persan,13
6114,Persan - Beaumont,13
6115,Pertuis,13
6116,Peschadoires,13
6117,Pessac,13
6118,Pessac Alouette,13
6119,Pessac-Alouette,13
6120,Petange,13
6121,Petit Jouy - Les Loges,13
6122,Petit Vaux,13
6123,Petit-Croix,13
6124,Petit-Noir,13
6125,Petit-Réderching,13
6126,Peyrehorade,13
6127,Peyrilhac,13
6128,Peyrilhac - Saint-Jouvent,13
6129,Pezou,13
6130,Pfaffenhoffen Mairie,13
6131,Pfaffenhoffen Pl. République,13
6132,Pfastatt,13
6133,Pfetterhouse,13
6134,Phalempin,13
6135,Phalsbourg,13
6136,Philippsbourg Falkenstein,13
6137,Philippsbourg Lieschbach,13
6138,Pibrac,13
6139,Picon Busserine,13
6140,Picquigny,13
6141,Pierre-Benite,13
6142,Pierre-Buffiere,13
6143,Pierre-Buffière,13
6144,Pierre-Bénite,13
6145,Pierrefitte - Stains,13
6146,Pierrefitte - Stains T11,13
6147,Pierrefitte-sur-Aire,13
6148,Pierrefitte-sur-Seine,13
6149,Pierrelatte,13
6150,Pierrelaye,13
6151,Pignans,13
6152,Pihen,13
6153,Pihen-lès-Guînes,13
6154,Pinon,13
6155,Pins-Justaret,13
6156,Pinsaguel,13
6157,Plaisir,13
6158,Plaisir - Grignon,13
6159,Plaisir - Les Clayes,13
6160,Plancoet,13
6161,Plancoët,13
6162,Planès,13
6163,Plechatel,13
6164,Plenee-Jugon,13
6165,Plerguer,13
6166,Plestan,13
6167,Pleudaniel,13
6168,Pleudihen,13
6169,Pleudihen-sur-Rance,13
6170,Pleyber-Christ,13
6171,Ploemel,13
6172,Plogoff,13
6173,Plouagat,13
6174,Plouaret,13
6175,Plouaret Trégor,13
6176,Plouec-du-Trieux,13
6177,Plougonver,13
6178,Plouharnel,13
6179,Plouharnel - Carnac,13
6180,Plouigneau,13
6181,Plouisy,13
6182,Plounérin,13
6183,Plouvara - Plerneuf,13
6184,Pluneret,13
6185,Pléchâtel,13
6186,Plénée-Jugon,13
6187,Podensac,13
6188,Pointe de Grave,13
6189,Poissy,13
6190,Poitiers,13
6191,Poix-Terron,13
6192,Poix-de-Picardie,13
6193,Poligny,13
6194,Poliénas,13
6195,Polliat,13
6196,Polliat-Mairie,13
6197,Pomas,13
6198,Pompey,13
6199,Pons,13
6200,Pont Cardinet,13
6201,Pont Petit,13
6202,Pont d'Ardres,13
6203,Pont de Bois,13
6204,Pont de Briques,13
6205,Pont de Dore,13
6206,Pont de Lignon,13
6207,Pont de Rungis Aéroport d'Orly,13
6208,Pont de Sallaumines,13
6209,Pont de bois,13
6210,Pont de l'Alma,13
6211,Pont de la Deûle,13
6212,Pont du Garigliano - Hôpital Européen Georges Pompidou,13
6213,Pont-Céard,13
6214,Pont-Hebert,13
6215,Pont-Melvez,13
6216,Pont-Remy,13
6217,Pont-Saint-Esprit,13
6218,Pont-Saint-Vincent,13
6219,Pont-Sainte-Marie Arcis Magasins,13
6220,Pont-Sainte-Maxence,13
6221,Pont-a-Mousson,13
6222,Pont-a-Vendin,13
6223,Pont-d'Ain,13
6224,Pont-de-Beauvoisin,13
6225,Pont-de-Buis,13
6226,Pont-de-Claix l'Étoile,13
6227,Pont-de-Vaux,13
6228,Pont-de-Veyle,13
6229,Pont-de-l'Arche,13
6230,Pont-du-Casse,13
6231,Pont-du-Chateau,13
6232,Pont-du-Château,13
6233,Pont-l'Évêque,13
6234,Pont-sur-Seine Fleming,13
6235,Pont-sur-Seine Place Saint-Martin,13
6236,Pont-sur-Yonne,13
6237,Pont-à-Mousson,13
6238,Pont-à-Vendin,13
6239,Pontacq,13
6240,Pontamafrey,13
6241,Pontanevaux,13
6242,Pontarlier,13
6243,Pontchaillou,13
6244,Pontcharra,13
6245,Pontcharra - Saint-Forgeux,13
6246,Pontcharra sur Bréda,13
6247,Pontcharra-sur-Turdine,13
6248,Pontchateau,13
6249,Pontchâteau,13
6250,Pontgouin,13
6251,Ponthierry,13
6252,Ponthierry - Pringy,13
6253,Pontivy,13
6254,Pontmort,13
6255,Pontmort RN9-D17,13
6256,Pontoise,13
6257,Pontorson,13
6258,Pontorson - Mont-Saint-Michel,13
6259,Pontrieux,13
6260,Pontrieux Halte,13
6261,Porchefontaine,13
6262,Porcheville,13
6263,Pornic,13
6264,Pornichet,13
6265,Port Boulet,13
6266,Port-Brillet,13
6267,Port-Saint-Père - Saint-Mars,13
6268,Port-Sainte-Foy-et-Ponchapt,13
6269,Port-Sainte-Marie,13
6270,Port-Vendres,13
6271,Port-de-Bouc,13
6272,Port-de-Piles,13
6273,Port-la-Nouvelle,13
6274,Portbou,13
6275,Porte Jeune,13
6276,Porte de Clichy,13
6277,Portet Saint-Simon,13
6278,Portets,13
6279,Portvendres,13
6280,Porté-Puymorens,13
6281,Pougny - Chancy,13
6282,Pougues-les-Eaux,13
6283,Pouilly-sur-Loire,13
6284,Poule,13
6285,Poule-les-Écharmeaux Mairie,13
6286,Pouru-Saint-Remy,13
6287,Poussay Rue de Mirecourt,13
6288,Pouxeux,13
6289,Pouzauges,13
6290,Pradelles,13
6291,Prades,13
6292,Prades - Molitg-les-Bains,13
6293,Prats de Mollo,13
6294,Praye-sous-Vaudémont PN,13
6295,Praz-sur-Arly Office de Tourisme,13
6296,Preaux,13
6297,Preignac,13
6298,Presles Courcelles,13
6299,Prin-Deyrançon,13
6300,Pringy,13
6301,Prissé-la-Charrière,13
6302,Privas-Cours-du-Palais,13
6303,Prouvy - Thiant,13
6304,Provenchères-sur-Fave,13
6305,Provin,13
6306,Provins,13
6307,Prunay,13
6308,Pruniers,13
6309,Pruniers-en-Sologne,13
6310,Précy-sur-Oise,13
6311,Puget-Ville,13
6312,Pujaudran,13
6313,Pulligny,13
6314,Pusignan,13
6315,Pussay,13
6316,Puteaux,13
6317,Puybrun,13
6318,Puyoo,13
6319,Puyoô,13
6320,Péreire - Levallois,13
6321,Pérenchies,13
6322,Périgueux,13
6323,Pérols-sur-Vézère,13
6324,Quedillac,13
6325,Quemper-Guezennec,13
6326,Quesnoy-sur-Deule,13
6327,Questembert,13
6328,Quevauvillers,13
6329,Quiberon,13
6330,Quillan,13
6331,Quimper,13
6332,Quimperle,13
6333,Quimperlé,13
6334,Quincieux,13
6335,Quincy-sous-Senart,13
6336,Quédillac,13
6337,Rabastens - Couffouleux,13
6338,Rabastens - Coufouleux,13
6339,Rachecourt-sur-Marne,13
6340,Racrange Rue de Morhange,13
6341,Raedersheim,13
6342,Ragegat,13
6343,Raismes,13
6344,Rambert Preignan,13
6345,Rambouillet,13
6346,Ramonville-Saint-Agne,13
6347,Ranchot,13
6348,Rang-du-Fliers,13
6349,Rang-du-Fliers - Verton - Berck,13
6350,Ranguin,13
6351,Ranspach,13
6352,Ranspach Ancienne Fonderie,13
6353,Rantigny,13
6354,Raon-l'Étape,13
6355,Rassuen,13
6356,Raves (Ancienne Gare),13
6357,Ravieres,13
6358,Razac,13
6359,Razac-sur-l'Isle,13
6360,Recquignies,13
6361,Redessan,13
6362,Reding,13
6363,Redon,13
6364,Regny,13
6365,Rehon Poste,13
6366,Reichshoffen,13
6367,Reichshoffen Usines,13
6368,Reignac,13
6369,Reignac-sur-Indre,13
6370,Reignier,13
6371,Reignier-Esery,13
6372,Reignier-Ésery,13
6373,Reims,13
6374,Reims Gouraud,13
6375,Reims Maison Blanche,13
6376,Reims Saint-Symphorien,13
6377,Reiningue,13
6378,Reipertswiller Salle Polyvalente,13
6379,Remelfang Giratoire,13
6380,Remelfing,13
6381,Remilly,13
6382,Remilly Place du 11 Novembre,13
6383,Remilly-Aillicourt,13
6384,Remiremont,13
6385,Remise à Jorelle,13
6386,Remomeix Abri,13
6387,Remoulins,13
6388,Remy,13
6389,Renescure,13
6390,Rennes,13
6391,Rennes Beaulieu Chimie,13
6392,Restigne,13
6393,Rethel,13
6394,Retiers,13
6395,Retournac,13
6396,Rety,13
6397,Reugny RN144,13
6398,Reugny Rue De La Bascul,13
6399,Reuilly,13
6400,Reventin-Vaugris,13
6401,Revigny,13
6402,Revigny-sur-Ornain,13
6403,Revin,13
6404,Reyersviller Schwangerbach,13
6405,Reze,13
6406,Rezé Pont Rousseau,13
6407,Rezé Pont-Rousseau,13
6408,Ria,13
6409,Ria-Sirach,13
6410,Ribeauville Gare Routière,13
6411,Ribécourt,13
6412,Ribécourt-Dreslincourt,13
6413,Riedseltz,13
6414,Riedseltz Arrêt Chapelle,13
6415,Riedseltz Salle Polyvalente,13
6416,Rieux,13
6417,Rieux - Angicourt,13
6418,Rillieux-la-Pape,13
6419,Rilly-la-Montagne,13
6420,Rimogne,13
6421,Ringsheim,13
6422,Rinxent,13
6423,Riom,13
6424,Riom - Châtel-Guyon,13
6425,Riquewihr Poste,13
6426,Ris-Orangis,13
6427,Rivarennes,13
6428,Rive-de-Gier,13
6429,Rivedoux Plage,13
6430,Rives,13
6431,Rivesaltes,13
6432,Riviere-Saas-et-Gourby,13
6433,Rixheim,13
6434,Rixheim Arrêt Soléa Barrières,13
6435,Roanne,13
6436,Roanne-Gare-Routière,13
6437,Rocamadour - Padirac,13
6438,Roche-lez-Beaupré,13
6439,Rochefort,13
6440,Rochy-Condé,13
6441,Rodange,13
6442,Rodez,13
6443,Roeschwoog,13
6444,Roeux,13
6445,Rognac,13
6446,Rognonas,13
6447,Rohrbach (Pfalz),13
6448,Rohrbach-les-Bitche Carrefour,13
6449,Rohrbach-lès-Bitche,13
6450,Roissy-en-Brie,13
6451,Roissy-en-France,13
6452,Rolleville,13
6453,Romaneche-Thorins,13
6454,Romans - Bourg-de-Péage,13
6455,Romans-Gare-Routière,13
6456,Romans-sur-Isere,13
6457,Romanèche-Thorins,13
6458,Romanèche-Thorins-Maison Blanche,13
6459,Rombach-le-Franc  Place des Fêtes,13
6460,Rombach-le-Franc Scierie,13
6461,Rombas - Clouange,13
6462,Romelfing Église,13
6463,Romelfling Rue de l'Europe,13
6464,Romilly-la-Puthenaye,13
6465,Romilly-sur-Seine,13
6466,Romilly-sur-Seine Atelier SNCF,13
6467,Romilly-sur-Seine Centre Commercial,13
6468,Romilly-sur-Seine Hôpital,13
6469,Romorantin Blanc Argent,13
6470,Romorantin-Lanthenay,13
6471,Ronchamp,13
6472,Ronchin,13
6473,Roppenheim,13
6474,Roquebrune-Cap-Martin,13
6475,Roquesérière - Buzet,13
