route_id,departure_station_id,arrival_station_id,departure_station_name,arrival_station_name,departure_city_name,arrival_city_name,departure_country_name,arrival_country_name,departure_country_code,arrival_country_code,operator_name,is_international,distance_km,trip_count,weekly_frequency,daily_frequency_avg,avg_duration_minutes,min_duration_minutes,max_duration_minutes,main_train_type,has_night_train,has_day_train,avg_num_stops,min_num_stops,max_num_stops,avg_quality_score,min_quality_score,quality_issues_count,co2_train_kg,co2_plane_kg,co2_saving_kg,co2_saving_percent,substitution_score,substitution_potential
96,7405,5719,Clermont-Ferrand,Neussargues,Clermont-Ferrand,Neussargues,France,France,FR,FR,SNCF VOYAGEURS,0,73.28,1,1.0,0.14,86.0,86.0,86.0,day,0,1,4.0,4,4,100.0,100,0,1.03,16.85,15.83,93.91,45,moyen
97,2315,1708,Calais Ville,Paris Gare du Nord,Calais Ville,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,233.35,61,2.64,0.38,183.11,171.0,210.0,day,0,1,8.1,8,11,100.0,100,0,3.27,53.67,50.4,93.91,50,moyen
98,2315,2242,Calais Ville,Amiens,Calais Ville,Amiens,France,France,FR,FR,SNCF VOYAGEURS,0,122.55,39,1.94,0.28,113.56,102.0,120.0,day,0,1,10.33,6,14,100.0,100,0,1.72,28.19,26.47,93.91,45,moyen
99,2340,1757,Boulogne sur Mer,Creil,Boulogne sur Mer,Creil,France,France,FR,FR,SNCF VOYAGEURS,0,172.73,1,1.0,0.14,120.0,120.0,120.0,day,0,1,7.0,7,7,100.0,100,0,2.42,39.73,37.31,93.91,55,moyen
100,2340,1708,Boulogne sur Mer,Paris Gare du Nord,Boulogne sur Mer,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,210.98,6,0.26,0.04,152.0,146.0,171.0,day,0,1,7.0,7,7,100.0,100,0,2.95,48.53,45.57,93.91,50,moyen
101,1708,2315,Paris Gare du Nord,Calais Ville,Paris Gare du Nord,Calais Ville,France,France,FR,FR,SNCF VOYAGEURS,0,233.35,59,2.55,0.36,182.9,172.0,226.0,day,0,1,8.27,8,9,100.0,100,0,3.27,53.67,50.4,93.91,50,moyen
102,1757,2315,Creil,Calais Ville,Creil,Calais Ville,France,France,FR,FR,SNCF VOYAGEURS,0,192.99,3,2.62,0.38,147.33,147.0,148.0,day,0,1,8.0,8,8,100.0,100,0,2.7,44.39,41.69,93.91,55,moyen
103,1708,2242,Paris Gare du Nord,Amiens,Paris Gare du Nord,Amiens,France,France,FR,FR,SNCF VOYAGEURS,0,112.41,133,5.75,0.82,92.02,66.0,124.0,day,0,1,6.36,1,11,100.0,100,0,1.57,25.85,24.28,93.91,50,moyen
104,2242,2315,Amiens,Calais Ville,Amiens,Calais Ville,France,France,FR,FR,SNCF VOYAGEURS,0,122.55,43,2.09,0.3,116.44,106.0,135.0,day,0,1,10.58,6,14,100.0,100,0,1.72,28.19,26.47,93.91,45,moyen
105,1708,2340,Paris Gare du Nord,Boulogne sur Mer,Paris Gare du Nord,Boulogne sur Mer,France,France,FR,FR,SNCF VOYAGEURS,0,210.98,14,0.6,0.09,157.57,149.0,183.0,day,0,1,7.0,7,7,100.0,100,0,2.95,48.53,45.57,93.91,50,moyen
106,2242,1708,Amiens,Paris Gare du Nord,Amiens,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,112.41,96,4.54,0.65,91.07,67.0,119.0,day,0,1,5.7,1,11,100.0,100,0,1.57,25.85,24.28,93.91,50,moyen
107,1876,1708,Lille Flandres,Paris Gare du Nord,Lille Flandres,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,201.95,20,0.86,0.12,142.95,134.0,174.0,day,0,1,3.85,1,4,100.0,100,0,2.83,46.45,43.62,93.91,50,moyen
108,1876,1757,Lille Flandres,Creil,Lille Flandres,Creil,France,France,FR,FR,SNCF VOYAGEURS,0,158.58,1,1.0,0.14,109.0,109.0,109.0,day,0,1,3.0,3,3,100.0,100,0,2.22,36.47,34.25,93.91,55,moyen
109,1708,1876,Paris Gare du Nord,Lille Flandres,Paris Gare du Nord,Lille Flandres,France,France,FR,FR,SNCF VOYAGEURS,0,201.95,28,1.21,0.17,144.43,130.0,171.0,day,0,1,3.89,2,4,100.0,100,0,2.83,46.45,43.62,93.91,55,moyen
110,1757,1876,Creil,Lille Flandres,Creil,Lille Flandres,France,France,FR,FR,SNCF VOYAGEURS,0,158.58,1,1.0,0.14,116.0,116.0,116.0,day,0,1,3.0,3,3,100.0,100,0,2.22,36.47,34.25,93.91,55,moyen
111,2631,1708,Cambrai,Paris Gare du Nord,Cambrai,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,157.71,21,0.91,0.13,130.57,116.0,137.0,day,0,1,7.86,4,9,100.0,100,0,2.21,36.27,34.07,93.91,50,moyen
112,1708,1999,Paris Gare du Nord,Aulnoye-Aymeries,Paris Gare du Nord,Aulnoye-Aymeries,France,France,FR,FR,SNCF VOYAGEURS,0,181.63,15,0.72,0.1,123.0,109.0,145.0,day,0,1,4.0,2,7,100.0,100,0,2.54,41.77,39.23,93.91,50,moyen
113,1972,1708,Maubeuge,Paris Gare du Nord,Maubeuge,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,193.62,57,2.46,0.35,124.3,116.0,142.0,day,0,1,3.3,3,4,100.0,100,0,2.71,44.53,41.82,93.91,55,moyen
114,1708,2027,Paris Gare du Nord,Saint-Quentin,Paris Gare du Nord,Saint-Quentin,France,France,FR,FR,SNCF VOYAGEURS,0,126.68,105,4.54,0.65,97.01,76.0,115.0,day,0,1,4.77,1,8,100.0,100,0,1.77,29.14,27.36,93.91,50,moyen
115,1972,1786,Maubeuge,Compiègne,Maubeuge,Compiègne,France,France,FR,FR,SNCF VOYAGEURS,0,125.18,8,0.38,0.05,76.88,73.0,81.0,day,0,1,2.25,2,3,100.0,100,0,1.75,28.79,27.04,93.91,40,faible
116,1786,1999,Compiègne,Aulnoye-Aymeries,Compiègne,Aulnoye-Aymeries,France,France,FR,FR,SNCF VOYAGEURS,0,113.09,1,1.0,0.14,68.0,68.0,68.0,day,0,1,1.0,1,1,100.0,100,0,1.58,26.01,24.43,93.91,45,moyen
117,1708,1972,Paris Gare du Nord,Maubeuge,Paris Gare du Nord,Maubeuge,France,France,FR,FR,SNCF VOYAGEURS,0,193.62,52,2.25,0.32,124.83,116.0,145.0,day,0,1,3.21,3,4,100.0,100,0,2.71,44.53,41.82,93.91,55,moyen
118,1999,1708,Aulnoye-Aymeries,Paris Gare du Nord,Aulnoye-Aymeries,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,181.63,17,0.83,0.12,121.18,109.0,141.0,day,0,1,2.0,2,2,100.0,100,0,2.54,41.77,39.23,93.91,50,moyen
119,2027,1786,Saint-Quentin,Compiègne,Saint-Quentin,Compiègne,France,France,FR,FR,SNCF VOYAGEURS,0,57.64,22,1.05,0.15,57.86,34.0,64.0,day,0,1,8.64,0,10,100.0,100,0,0.81,13.26,12.45,93.91,45,moyen
120,1708,1786,Paris Gare du Nord,Compiègne,Paris Gare du Nord,Compiègne,France,France,FR,FR,SNCF VOYAGEURS,0,69.23,87,3.76,0.54,67.23,41.0,88.0,day,0,1,7.1,0,10,100.0,100,0,0.97,15.92,14.95,93.91,50,moyen
121,1708,2631,Paris Gare du Nord,Cambrai,Paris Gare du Nord,Cambrai,France,France,FR,FR,SNCF VOYAGEURS,0,157.71,18,0.78,0.11,136.5,115.0,153.0,day,0,1,8.0,4,9,100.0,100,0,2.21,36.27,34.07,93.91,50,moyen
122,2027,1708,Saint-Quentin,Paris Gare du Nord,Saint-Quentin,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,126.68,87,3.76,0.54,97.6,79.0,116.0,day,0,1,5.16,1,6,100.0,100,0,1.77,29.14,27.36,93.91,50,moyen
123,1786,1972,Compiègne,Maubeuge,Compiègne,Maubeuge,France,France,FR,FR,SNCF VOYAGEURS,0,125.18,4,0.55,0.08,76.25,74.0,78.0,day,0,1,2.5,2,3,100.0,100,0,1.75,28.79,27.04,93.91,40,faible
124,1757,2027,Creil,Saint-Quentin,Creil,Saint-Quentin,France,France,FR,FR,SNCF VOYAGEURS,0,87.58,2,2.0,0.29,60.0,54.0,66.0,day,0,1,3.0,1,5,100.0,100,0,1.23,20.14,18.92,93.91,45,moyen
125,1972,2027,Maubeuge,Saint-Quentin,Maubeuge,Saint-Quentin,France,France,FR,FR,SNCF VOYAGEURS,0,67.85,1,1.0,0.14,43.0,43.0,43.0,day,0,1,2.0,2,2,100.0,100,0,0.95,15.61,14.66,93.91,45,moyen
126,1786,1708,Compiègne,Paris Gare du Nord,Compiègne,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,69.23,77,3.33,0.48,68.45,44.0,101.0,day,0,1,6.65,0,10,100.0,100,0,0.97,15.92,14.95,93.91,50,moyen
127,1972,1757,Maubeuge,Creil,Maubeuge,Creil,France,France,FR,FR,SNCF VOYAGEURS,0,155.42,1,1.0,0.14,94.0,94.0,94.0,day,0,1,3.0,3,3,100.0,100,0,2.18,35.75,33.57,93.91,55,moyen
128,2716,3237,Dreux,Granville,Dreux,Granville,France,France,FR,FR,SNCF VOYAGEURS,0,217.01,2,0.12,0.02,158.5,149.0,168.0,day,0,1,10.0,10,10,100.0,100,0,3.04,49.91,46.87,93.91,50,moyen
129,3237,3199,Granville,Argentan,Granville,Argentan,France,France,FR,FR,SNCF VOYAGEURS,0,114.99,3,0.15,0.02,83.67,81.0,86.0,day,0,1,5.0,5,5,100.0,100,0,1.61,26.45,24.84,93.91,40,faible
130,3199,2700,Argentan,Paris Montparnasse Vaugirard,Argentan,Paris Montparnasse Vaugirard,France,France,FR,FR,SNCF VOYAGEURS,0,172.22,5,0.31,0.04,123.4,116.0,138.0,day,0,1,5.4,5,6,100.0,100,0,2.41,39.61,37.2,93.91,50,moyen
131,3199,2697,Argentan,Paris Montparnasse Hall 1 - 2,Argentan,Paris Montparnasse Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,172.22,10,0.53,0.08,125.2,120.0,135.0,day,0,1,6.3,6,7,100.0,100,0,2.41,39.61,37.2,93.91,50,moyen
132,2697,3199,Paris Montparnasse Hall 1 - 2,Argentan,Paris Montparnasse Hall 1 - 2,Argentan,France,France,FR,FR,SNCF VOYAGEURS,0,172.22,14,0.61,0.09,128.07,120.0,136.0,day,0,1,6.07,5,7,100.0,100,0,2.41,39.61,37.2,93.91,50,moyen
133,3156,2798,Caen,Le Mans,Caen,Le Mans,France,France,FR,FR,SNCF VOYAGEURS,0,137.17,20,1.18,0.17,113.6,105.0,137.0,day,0,1,8.45,6,13,100.0,100,0,1.92,31.55,29.63,93.91,45,moyen
134,3156,4147,Caen,Tours,Caen,Tours,France,France,FR,FR,SNCF VOYAGEURS,0,213.04,15,0.68,0.1,179.87,162.0,185.0,day,0,1,9.4,6,11,100.0,100,0,2.98,49.0,46.02,93.91,50,moyen
135,3156,3212,Caen,Alençon,Caen,Alençon,France,France,FR,FR,SNCF VOYAGEURS,0,88.79,9,0.75,0.11,71.78,69.0,76.0,day,0,1,4.78,3,5,100.0,100,0,1.24,20.42,19.18,93.91,40,faible
136,4147,3156,Tours,Caen,Tours,Caen,France,France,FR,FR,SNCF VOYAGEURS,0,213.04,28,1.36,0.19,183.89,169.0,198.0,day,0,1,10.86,7,12,100.0,100,0,2.98,49.0,46.02,93.91,50,moyen
137,3212,3156,Alençon,Caen,Alençon,Caen,France,France,FR,FR,SNCF VOYAGEURS,0,88.79,15,0.9,0.13,71.07,69.0,74.0,day,0,1,5.0,5,5,100.0,100,0,1.24,20.42,19.18,93.91,40,faible
138,2798,3156,Le Mans,Caen,Le Mans,Caen,France,France,FR,FR,SNCF VOYAGEURS,0,137.17,43,2.55,0.36,114.05,102.0,125.0,day,0,1,9.02,6,13,100.0,100,0,1.92,31.55,29.63,93.91,45,moyen
139,4147,7129,Tours,Lyon Part Dieu,Tours,Lyon Part Dieu,France,France,FR,FR,SNCF VOYAGEURS,0,366.33,1,1.0,0.14,321.0,321.0,321.0,day,0,1,13.0,13,13,100.0,100,0,5.13,84.26,79.13,93.91,67,moyen
140,4147,7078,Tours,Lyon Perrache,Tours,Lyon Perrache,France,France,FR,FR,SNCF VOYAGEURS,0,364.79,4,1.4,0.2,337.75,317.0,358.0,day,0,1,14.0,14,14,100.0,100,0,5.11,83.9,78.79,93.91,67,moyen
141,7129,4147,Lyon Part Dieu,Tours,Lyon Part Dieu,Tours,France,France,FR,FR,SNCF VOYAGEURS,0,366.33,1,1.0,0.14,323.0,323.0,323.0,day,0,1,13.0,13,13,100.0,100,0,5.13,84.26,79.13,93.91,67,moyen
142,7078,4147,Lyon Perrache,Tours,Lyon Perrache,Tours,France,France,FR,FR,SNCF VOYAGEURS,0,364.79,4,2.8,0.4,368.75,329.0,408.0,day,0,1,14.0,14,14,100.0,100,0,5.11,83.9,78.79,93.91,67,moyen
143,8758,5189,Villefranche - Vernet-les-Bains,Latour-de-Carol - Enveitg,Villefranche - Vernet-les-Bains,Latour-de-Carol - Enveitg,France,France,FR,FR,SNCF VOYAGEURS,0,40.93,10,0.52,0.07,180.5,166.0,199.0,day,0,1,19.5,19,20,100.0,100,0,0.57,9.41,8.84,93.91,35,faible
144,8758,8790,Villefranche - Vernet-les-Bains,Font-Romeu-Odeillo-Via,Villefranche - Vernet-les-Bains,Font-Romeu-Odeillo-Via,France,France,FR,FR,SNCF VOYAGEURS,0,29.4,8,0.41,0.06,104.38,91.0,120.0,day,0,1,10.25,10,11,100.0,100,0,0.41,6.76,6.35,93.91,40,faible
145,8758,8806,Villefranche - Vernet-les-Bains,Bourg-Madame,Villefranche - Vernet-les-Bains,Bourg-Madame,France,France,FR,FR,SNCF VOYAGEURS,0,38.85,2,2.0,0.29,173.5,169.0,178.0,day,0,1,16.0,16,16,100.0,100,0,0.54,8.94,8.39,93.91,45,moyen
146,8328,8293,Gap,Romans - Bourg-de-Péage,Gap,Romans - Bourg-de-Péage,France,France,FR,FR,SNCF VOYAGEURS,0,97.94,1,1.0,0.14,166.0,166.0,166.0,day,0,1,8.0,8,8,100.0,100,0,1.37,22.53,21.16,93.91,45,moyen
147,8328,8357,Gap,Briançon,Gap,Briançon,France,France,FR,FR,SNCF VOYAGEURS,0,56.43,10,1.27,0.18,77.1,71.0,83.0,day,0,1,4.0,4,4,100.0,100,0,0.79,12.98,12.19,93.91,45,moyen
148,8293,8357,Romans - Bourg-de-Péage,Briançon,Romans - Bourg-de-Péage,Briançon,France,France,FR,FR,SNCF VOYAGEURS,0,125.81,21,1.01,0.14,262.86,240.0,274.0,day,0,1,13.0,13,13,100.0,100,0,1.76,28.94,27.17,93.91,40,faible
149,8357,8293,Briançon,Romans - Bourg-de-Péage,Briançon,Romans - Bourg-de-Péage,France,France,FR,FR,SNCF VOYAGEURS,0,125.81,17,0.94,0.13,252.0,241.0,259.0,day,0,1,13.0,13,13,100.0,100,0,1.76,28.94,27.17,93.91,35,faible
150,8357,8308,Briançon,Crest,Briançon,Crest,France,France,FR,FR,SNCF VOYAGEURS,0,128.78,3,3.0,0.43,199.0,195.0,203.0,day,0,1,9.0,9,9,100.0,100,0,1.8,29.62,27.82,93.91,45,moyen
151,8261,8357,Valence Ville,Briançon,Valence Ville,Briançon,France,France,FR,FR,SNCF VOYAGEURS,0,137.07,1,1.0,0.14,251.0,251.0,251.0,day,0,1,11.0,11,11,100.0,100,0,1.92,31.53,29.61,93.91,40,faible
152,8357,8261,Briançon,Valence Ville,Briançon,Valence Ville,France,France,FR,FR,SNCF VOYAGEURS,0,137.07,4,4.0,0.57,231.5,223.0,237.0,day,0,1,11.0,11,11,100.0,100,0,1.92,31.53,29.61,93.91,45,moyen
153,8357,8328,Briançon,Gap,Briançon,Gap,France,France,FR,FR,SNCF VOYAGEURS,0,56.43,7,0.51,0.07,78.0,75.0,81.0,day,0,1,4.0,4,4,100.0,100,0,0.79,12.98,12.19,93.91,40,faible
154,8261,8328,Valence Ville,Gap,Valence Ville,Gap,France,France,FR,FR,SNCF VOYAGEURS,0,102.51,1,1.0,0.14,150.0,150.0,150.0,day,0,1,6.0,6,6,100.0,100,0,1.44,23.58,22.14,93.91,45,moyen
155,8308,8328,Crest,Gap,Crest,Gap,France,France,FR,FR,SNCF VOYAGEURS,0,86.61,2,2.0,0.29,115.0,114.0,116.0,day,0,1,4.0,4,4,100.0,100,0,1.21,19.92,18.71,93.91,45,moyen
156,8308,8357,Crest,Briançon,Crest,Briançon,France,France,FR,FR,SNCF VOYAGEURS,0,128.78,1,1.0,0.14,219.0,219.0,219.0,day,0,1,9.0,9,9,100.0,100,0,1.8,29.62,27.82,93.91,40,faible
157,8293,8328,Romans - Bourg-de-Péage,Gap,Romans - Bourg-de-Péage,Gap,France,France,FR,FR,SNCF VOYAGEURS,0,97.94,4,0.28,0.04,167.75,164.0,171.0,day,0,1,8.0,8,8,100.0,100,0,1.37,22.53,21.16,93.91,40,faible
158,7973,8357,Marseille Saint-Charles,Briançon,Marseille Saint-Charles,Briançon,France,France,FR,FR,SNCF VOYAGEURS,0,202.85,6,0.76,0.11,281.5,273.0,288.0,day,0,1,17.0,17,17,100.0,100,0,2.84,46.66,43.82,93.91,45,moyen
159,7973,8328,Marseille Saint-Charles,Gap,Marseille Saint-Charles,Gap,France,France,FR,FR,SNCF VOYAGEURS,0,151.17,2,2.0,0.29,196.0,196.0,196.0,day,0,1,12.0,12,12,100.0,100,0,2.12,34.77,32.65,93.91,50,moyen
160,8328,7973,Gap,Marseille Saint-Charles,Gap,Marseille Saint-Charles,France,France,FR,FR,SNCF VOYAGEURS,0,151.17,5,0.24,0.03,197.2,190.0,209.0,day,0,1,12.0,12,12,100.0,100,0,2.12,34.77,32.65,93.91,45,moyen
161,8342,7973,Veynes Dévoluy,Marseille Saint-Charles,Veynes Dévoluy,Marseille Saint-Charles,France,France,FR,FR,SNCF VOYAGEURS,0,141.08,1,1.0,0.14,171.0,171.0,171.0,day,0,1,11.0,11,11,100.0,100,0,1.98,32.45,30.47,93.91,45,moyen
162,8357,7973,Briançon,Marseille Saint-Charles,Briançon,Marseille Saint-Charles,France,France,FR,FR,SNCF VOYAGEURS,0,202.85,6,3.5,0.5,267.0,260.0,279.0,day,0,1,17.0,17,17,100.0,100,0,2.84,46.66,43.82,93.91,55,moyen
163,7875,8261,Grenoble,Valence Ville,Grenoble,Valence Ville,France,France,FR,FR,SNCF VOYAGEURS,0,70.84,15,0.72,0.1,72.53,64.0,94.0,day,0,1,5.27,3,10,100.0,100,0,0.99,16.29,15.3,93.91,40,faible
164,7548,8261,Chambéry - Challes-les-Eaux,Valence Ville,Chambéry - Challes-les-Eaux,Valence Ville,France,France,FR,FR,SNCF VOYAGEURS,0,107.56,7,0.33,0.05,124.86,124.0,126.0,day,0,1,10.0,10,10,100.0,100,0,1.51,24.74,23.23,93.91,40,faible
165,7774,8261,Annecy,Valence Ville,Annecy,Valence Ville,France,France,FR,FR,SNCF VOYAGEURS,0,144.65,47,2.24,0.32,180.62,180.0,183.0,day,0,1,15.0,15,15,100.0,100,0,2.03,33.27,31.24,93.91,40,faible
166,7774,7548,Annecy,Chambéry - Challes-les-Eaux,Annecy,Chambéry - Challes-les-Eaux,France,France,FR,FR,SNCF VOYAGEURS,0,39.99,34,1.65,0.24,52.53,45.0,59.0,day,0,1,3.94,2,4,100.0,100,0,0.56,9.2,8.64,93.91,45,moyen
167,7561,7548,Aix-les-Bains le Revard,Chambéry - Challes-les-Eaux,Aix-les-Bains le Revard,Chambéry - Challes-les-Eaux,France,France,FR,FR,SNCF VOYAGEURS,0,13.02,1,1.0,0.14,10.0,10.0,10.0,day,0,1,0.0,0,0,100.0,100,0,0.18,2.99,2.81,93.91,45,moyen
168,7774,7875,Annecy,Grenoble,Annecy,Grenoble,France,France,FR,FR,SNCF VOYAGEURS,0,85.14,10,0.59,0.08,103.8,103.0,104.0,day,0,1,8.0,8,8,100.0,100,0,1.19,19.58,18.39,93.91,40,faible
169,7774,8388,Annecy,Avignon Centre,Annecy,Avignon Centre,France,France,FR,FR,SNCF VOYAGEURS,0,241.34,3,0.21,0.03,263.0,263.0,263.0,day,0,1,21.0,21,21,100.0,100,0,3.38,55.51,52.13,93.91,45,moyen
170,7875,7774,Grenoble,Annecy,Grenoble,Annecy,France,France,FR,FR,SNCF VOYAGEURS,0,85.14,17,0.8,0.11,104.94,101.0,109.0,day,0,1,8.0,8,8,100.0,100,0,1.19,19.58,18.39,93.91,40,faible
171,7548,7774,Chambéry - Challes-les-Eaux,Annecy,Chambéry - Challes-les-Eaux,Annecy,France,France,FR,FR,SNCF VOYAGEURS,0,39.99,31,1.51,0.22,53.84,50.0,57.0,day,0,1,4.0,4,4,100.0,100,0,0.56,9.2,8.64,93.91,45,moyen
172,8261,7774,Valence Ville,Annecy,Valence Ville,Annecy,France,France,FR,FR,SNCF VOYAGEURS,0,144.65,56,2.67,0.38,180.2,176.0,187.0,day,0,1,15.0,15,15,100.0,100,0,2.03,33.27,31.24,93.91,40,faible
173,8261,7875,Valence Ville,Grenoble,Valence Ville,Grenoble,France,France,FR,FR,SNCF VOYAGEURS,0,70.84,19,0.92,0.13,71.0,66.0,75.0,day,0,1,5.05,3,6,100.0,100,0,0.99,16.29,15.3,93.91,40,faible
174,8261,7548,Valence Ville,Chambéry - Challes-les-Eaux,Valence Ville,Chambéry - Challes-les-Eaux,France,France,FR,FR,SNCF VOYAGEURS,0,107.56,9,0.44,0.06,123.56,122.0,125.0,day,0,1,10.0,10,10,100.0,100,0,1.51,24.74,23.23,93.91,40,faible
175,7875,7548,Grenoble,Chambéry - Challes-les-Eaux,Grenoble,Chambéry - Challes-les-Eaux,France,France,FR,FR,SNCF VOYAGEURS,0,45.17,54,3.18,0.45,54.28,48.0,56.0,day,0,1,6.93,3,7,100.0,100,0,0.63,10.39,9.76,93.91,50,moyen
176,7875,7154,Grenoble,Saint-André-le-Gaz,Grenoble,Saint-André-le-Gaz,France,France,FR,FR,SNCF VOYAGEURS,0,41.98,65,3.14,0.45,49.77,41.0,60.0,day,0,1,5.09,1,8,100.0,100,0,0.59,9.66,9.07,93.91,50,moyen
177,7875,7129,Grenoble,Lyon Part Dieu,Grenoble,Lyon Part Dieu,France,France,FR,FR,SNCF VOYAGEURS,0,91.92,83,15.7,2.24,83.36,81.0,85.0,day,0,1,4.0,4,4,100.0,100,0,1.29,21.14,19.85,93.91,55,moyen
178,7154,7875,Saint-André-le-Gaz,Grenoble,Saint-André-le-Gaz,Grenoble,France,France,FR,FR,SNCF VOYAGEURS,0,41.98,67,3.23,0.46,49.88,40.0,66.0,day,0,1,5.07,1,8,100.0,100,0,0.59,9.66,9.07,93.91,50,moyen
179,7129,7875,Lyon Part Dieu,Grenoble,Lyon Part Dieu,Grenoble,France,France,FR,FR,SNCF VOYAGEURS,0,91.92,88,6.16,0.88,83.31,81.0,84.0,day,0,1,4.0,4,4,100.0,100,0,1.29,21.14,19.85,93.91,50,moyen
180,7129,7154,Lyon Part Dieu,Saint-André-le-Gaz,Lyon Part Dieu,Saint-André-le-Gaz,France,France,FR,FR,SNCF VOYAGEURS,0,56.99,4,0.3,0.04,43.0,42.0,44.0,day,0,1,3.0,3,3,100.0,100,0,0.8,13.11,12.31,93.91,40,faible
181,7973,7129,Marseille Saint-Charles,Lyon Part Dieu,Marseille Saint-Charles,Lyon Part Dieu,France,France,FR,FR,SNCF VOYAGEURS,0,276.41,29,1.37,0.2,232.76,229.0,261.0,day,0,1,15.69,13,16,100.0,100,0,3.87,63.57,59.7,93.91,70,fort
182,7973,6958,Marseille Saint-Charles,Lyon Vaise,Marseille Saint-Charles,Lyon Vaise,France,France,FR,FR,SNCF VOYAGEURS,0,279.2,1,1.0,0.14,278.0,278.0,278.0,day,0,1,9.0,9,9,100.0,100,0,3.91,64.22,60.31,93.91,70,fort
183,7129,7973,Lyon Part Dieu,Marseille Saint-Charles,Lyon Part Dieu,Marseille Saint-Charles,France,France,FR,FR,SNCF VOYAGEURS,0,276.41,23,1.09,0.16,229.0,228.0,246.0,day,0,1,15.61,13,16,100.0,100,0,3.87,63.57,59.7,93.91,70,fort
184,6672,6220,Dijon,Paris Bercy Bourg. Pays d'Auv.,Dijon,Paris Bercy Bourg. Pays d'Auv.,France,France,FR,FR,SNCF VOYAGEURS,0,258.82,20,0.9,0.13,191.3,176.0,208.0,day,0,1,10.1,8,14,100.0,100,0,3.62,59.53,55.91,93.91,65,moyen
185,6672,6213,Dijon,Paris Gare de Lyon Hall 1 - 2,Dijon,Paris Gare de Lyon Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,259.75,6,0.98,0.14,182.83,172.0,201.0,day,0,1,10.0,8,14,100.0,100,0,3.64,59.74,56.11,93.91,65,moyen
186,7221,6220,Mâcon,Paris Bercy Bourg. Pays d'Auv.,Mâcon,Paris Bercy Bourg. Pays d'Auv.,France,France,FR,FR,SNCF VOYAGEURS,0,336.3,18,0.87,0.12,268.44,262.0,289.0,day,0,1,13.0,13,13,100.0,100,0,4.71,77.35,72.64,93.91,65,moyen
187,7078,6213,Lyon Perrache,Paris Gare de Lyon Hall 1 - 2,Lyon Perrache,Paris Gare de Lyon Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,390.78,6,0.37,0.05,343.5,328.0,353.0,day,0,1,18.0,18,18,100.0,100,0,5.47,89.88,84.41,93.91,62,moyen
188,7129,6213,Lyon Part Dieu,Paris Gare de Lyon Hall 1 - 2,Lyon Part Dieu,Paris Gare de Lyon Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,390.79,24,1.05,0.15,317.04,308.0,337.0,day,0,1,15.42,10,17,100.0,100,0,5.47,89.88,84.41,93.91,67,moyen
189,7221,6213,Mâcon,Paris Gare de Lyon Hall 1 - 2,Mâcon,Paris Gare de Lyon Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,337.21,10,0.44,0.06,269.5,260.0,288.0,day,0,1,13.0,13,13,100.0,100,0,4.72,77.56,72.84,93.91,65,moyen
190,7078,6220,Lyon Perrache,Paris Bercy Bourg. Pays d'Auv.,Lyon Perrache,Paris Bercy Bourg. Pays d'Auv.,France,France,FR,FR,SNCF VOYAGEURS,0,389.89,9,0.41,0.06,332.33,327.0,350.0,day,0,1,18.0,18,18,100.0,100,0,5.46,89.67,84.22,93.91,62,moyen
191,7221,6155,Mâcon,Laroche - Migennes,Mâcon,Laroche - Migennes,France,France,FR,FR,SNCF VOYAGEURS,0,209.4,1,1.0,0.14,174.0,174.0,174.0,day,0,1,10.0,10,10,100.0,100,0,2.93,48.16,45.23,93.91,55,moyen
192,7078,6672,Lyon Perrache,Dijon,Lyon Perrache,Dijon,France,France,FR,FR,SNCF VOYAGEURS,0,175.8,4,0.21,0.03,132.25,131.0,133.0,day,0,1,9.0,9,9,100.0,100,0,2.46,40.43,37.97,93.91,50,moyen
193,7221,6672,Mâcon,Dijon,Mâcon,Dijon,France,France,FR,FR,SNCF VOYAGEURS,0,114.55,9,0.6,0.09,88.11,67.0,105.0,day,0,1,11.33,4,14,100.0,100,0,1.6,26.35,24.74,93.91,40,faible
194,7129,6220,Lyon Part Dieu,Paris Bercy Bourg. Pays d'Auv.,Lyon Part Dieu,Paris Bercy Bourg. Pays d'Auv.,France,France,FR,FR,SNCF VOYAGEURS,0,389.9,106,4.55,0.65,319.09,311.0,350.0,day,0,1,15.94,10,17,100.0,100,0,5.46,89.68,84.22,93.91,72,fort
